The Humps , 0.026340378608488375
Motu o Kura Ridge , 0.045959290844218605
Hawke Bay 1 , 0.0525609253920692
Hawke Bay 4 , 0.054654348326042726
Kidnappers Ridge , 0.05467802181808181
Waimarama 1 & 2 , 0.06443820148901477
Uruti Basin 2 , 0.06833038231632463
Marlborough Slope 2 , 0.0694882138690455
Lachlan 3 , 0.07211913513066467
Uruti East - PorWest 1 , 0.07590485751866091
Riversdale North , 0.08346390526335203
Pakarae , 0.08447197613027665
Upper Slope , 0.09688852901327705
Kairakau 2 , 0.09750261668253599
Tukituki Thrust , 0.09825049819252564
Wairarapa: 1 , 0.0983337789778971
Motu o Kura East , 0.09833803792209758
Opouawe - Uruti , 0.10326050644229448
Whareama Bank , 0.10404442111231649
Madden Banks , 0.10468537710495195
Cloudy 1 , 0.10603217028635334
Motu o Kura North , 0.10996193245748082
Uruti Ridge 2 , 0.11195110658484576
Mokonui Southwest , 0.11319559361758136
Kairakau South , 0.1151000448495098
London Hill , 0.11761178475544523
Riversdale , 0.11813929325594909
Mataikona , 0.11879720698657042
Whitemans Valley , 0.12009436245001322
Ariel Bank , 0.1206772349444149
Kairakau North , 0.12125267722906939
Clear Hills - Waikopiro , 0.12333865582635178
Otaki Forks: 1 , 0.1244236197350899
Masterton , 0.12575652715806174
Lachlan 1 & 2 , 0.12964319065086216
Ruahine: South , 0.1325974389990794
Uruti Basin , 0.13730151479726782
Hawke Bay 5 & 11 , 0.13862202526730155
Bidwill , 0.13957776003677394
Carterton , 0.1418033485544617
Okupe 1 , 0.14348425343934015
Kekerengu Bank , 0.14547242411374797
Conway Trough West , 0.14905763358945176
Dry River - Huangarua: 1 , 0.15020507023541124
Honeycomb , 0.15171705778759806
Wellington: Tararua 2 , 0.1559733705303872
Mascarin , 0.1575305562333954
Repongaere , 0.15980398699327097
BooBoo , 0.16079330428737898
Fidget , 0.16182064861581325
Te Heka , 0.16214827660003145
Pahaua , 0.16639462847758393
Uruti Point , 0.16656645365126696
Te Ikaarongamai , 0.16832232860874632
Marlborough Slope 3 , 0.17230802857565206
Marlborough Slope 4 , 0.17467045135629697
Te Rapa 1 , 0.17496778439806235
Wairarapa: Needles , 0.17803177046108667
Gable End South , 0.17992006753916406
Ruatoria South 4 , 0.18191464865519275
Palliser - Kaiwhata , 0.18250684933699607
Waewaepa , 0.18317081376846067
Wellington Hutt Valley: 1 , 0.18427041668777538
Maunga , 0.18514418363235494
Waipukurau - Poukawa , 0.18530472649094595
Papatea , 0.18567763245192756
Mokonui Northeast , 0.1908567307389505
Ariel Bank 2 , 0.19232628093863932
Ruahine: Central , 0.19632354063050897
Ruatoria South 3 , 0.19892470007327984
Marlborough Slope 9 , 0.20256757865065425
Mataikona East , 0.20571261283096343
Otaraia , 0.20745208740221516
Martinborough , 0.20857736004657654
Gable End North , 0.2095020473082599
Ohariu , 0.2101925312184957
Uruti North , 0.21395402722438692
Ruataniwha , 0.21587979160636395
Onepoto , 0.2167080128563128
Wellington Hutt Valley: 4 , 0.21884088275808886
Chancet , 0.21949508000992218
Mahia 2 , 0.22035716803054062
Patoka - Rangiora , 0.2206824151635588
Needles , 0.22241017601071333
Te Rapa 2 , 0.2262359320883409
Poverty Bay , 0.2283305948200595
Hope: Conway , 0.23404330854156893
Kaikoura - Mangamaunu , 0.23482927754936372
Pukerua - Shepherds Gully: 1 , 0.23521188343934152
Wairau 2 , 0.23658731880579548
Leonard Mound , 0.23942111274933225
Saunders Road , 0.249443912450788
Ariel East , 0.2504428370630551
Campbell Bank , 0.254432023596861
Vernon 4 , 0.25513571447900496
Hope: Seaward , 0.2555138325565768
Mohaka: South , 0.25898358876814687
Wharanui , 0.26695580659293666
Akatarawa , 0.268345013555124
Pa Valley , 0.2701344508260668
Pahiatua , 0.27636391098117946
Waimarama 3 & 4 , 0.2763803475214397
Hope: Te Rapa , 0.2780773848878806
StoneJug , 0.28101296790568253
Dry River - Huangarua: 2 , 0.28105732426222846
Aotea - Evans Bay , 0.28216768421043203
Awanui , 0.28282575294675416
Dry River - Huangarua: 3 , 0.28405264641104294
Wellington: Tararua 3 , 0.29138578645547514
Moonshine , 0.293022925313317
Wellington: Pahiatua , 0.2937321337307306
Wellington Hutt Valley: 2 , 0.2971512866940964
Kaumingi , 0.29873620388271505
Pukerua - Shepherds Gully: 2 , 0.30460494925650994
Wellington Hutt Valley: 3 , 0.3053490104446322
Conway Trough East , 0.30743524407524414
Wairarapa: 2 , 0.31032269849513555
Vernon 2 , 0.32046084847498013
Oruawharo - Mangatoro , 0.32912217178968045
Hawkswood , 0.3304342763529437
Mohaka: North , 0.33312085020798776
Woodville , 0.3349027850829146
Wairau 3 , 0.3352317773872325
Shepherds Gully - Mana , 0.35021644175014677
Alfredton North , 0.35213807896465804
Leader: Central , 0.36412317287512036
Cloudy 2 , 0.3672012396844247
Rangitikei Offshore 1 , 0.3719785939048675
Wairarapa: 3 , 0.373791800253778
Pukerua - Shepherds Gully: 3 , 0.37416607655178563
Ohariu South 1 , 0.37498831615111455
Waipukaka , 0.382751520088525
Waitawhiti , 0.3910199914280771
Vernon 3 , 0.40039211349232307
Hawke Bay 8 , 0.40723426092870607
Houtunui , 0.4115028826736341
Makuri - Waewaepa , 0.41802318313586934
Pongaroa - Weber , 0.4305180174441881
Fisherman 3 , 0.4427792464481186
Cloudy 3 , 0.4589670464499869
Ruahine: North , 0.49673077679602307
Marlborough Slope 11 , 0.5154235045857568
Lowry , 0.5170503709883328
Dreyers Rock , 0.5206468619902178
Otaheke North , 0.5472695262007409
