Big Ben , 276.0845371041243
Alpine: Kaniere to Springs Junction , 285.73180241171656
Cape Foulwind 1 , 286.2807850839071
Browning Pass , 286.58459088313583
Hororata , 288.6161367386333
Cheeseman , 289.59936513805553
Kelly , 289.72251805548103
High Peak - Sheffield , 290.05193637841245
Porters Pass , 291.65001629909364
Kowai - View Hill , 293.2765290526069
Maimai: South , 294.6071928409144
Torlesse , 295.1191531752302
Poulter , 309.7230039150165
Sailor , 309.7466096561481
Greendale , 310.5879357812946
Hope: Taramakau , 319.9573474228592
Esk South , 321.78348526779837
Lees Valley , 330.07061836621887
Knowles Top , 330.3401540068957
Starvation - Ashley , 332.28987025590686
Springbank , 337.3428106803369
Hope: Hurunui , 342.5445480317905
Mt Arden , 346.8448280880896
Pancake , 347.951436532251
Paparoa West , 348.60273067732044
Esk North , 350.2954115317488
Mt Lawry , 350.9335012237326
Clarence: Southwest , 353.2699136596815
Kakapo , 355.3142273485433
White Creek - buried , 356.8176534552146
Hope: Hope River , 356.96261182910246
Cape Foulwind 2 , 357.6543329935961
Lyell South , 357.90136561703474
Maimai , 362.48246291186905
CenPeg1n2 , 364.7113168641918
Hurunui Peak , 366.6911944916755
Virginia , 367.1576666761645
Boby Stream , 367.84801066339196
Doctors , 372.03971300255006
Pegasus Bay , 372.16938383625603
Waikuku , 374.28063140609265
White Creek , 375.7480791228696
AmberBlyth , 376.81416885409675
Balmoral , 377.1602561839231
Fowlers , 381.23823677169975
Kaiwara South , 382.2085586287279
Maimai: North , 383.08852094557056
Lowry , 387.4792706189767
OmihiLwrHuru , 389.6881474362281
Alexander , 389.86455931942993
Leithfield - NCVI - NCVII , 392.13544859065775
Awatere: Southwest , 393.2879638316152
Motunau , 393.4949309304229
North Canterbury Shelf 2 , 393.9685578597166
Alpine: Springs Junction to Tophouse , 394.1510192151242
Mt Culverden , 395.3748142308347
Hope: Kakapo-2-Hamner , 402.7980446855275
North Canterbury Shelf 4 , 405.02347794339113
Inangahua , 407.5015336927253
Paparoa West: North , 407.8303854694689
Hope: Hanmer NW , 408.128118840761
Hope: Hanmer SW , 408.6690407748993
Leonard Mound , 408.76413563810166
Lyell , 411.61239505750154
The Humps , 413.0349272812301
Kaiwara North , 415.1722297405949
Hanmer , 416.271266761411
Hope: Hanmer SE , 417.471792850981
North Canterbury Shelf 11 , 421.70980832054704
Point Gibson , 425.0251641019238
Kongahau , 426.66377081392744
Elliott , 426.88509212526833
Tutaki , 426.91871985337445
Clarence: Central , 427.65442009886533
Hope: Conway , 430.6408864804234
Leader: South , 433.9510170512843
Hawkswood , 436.7887208321572
Hundalee , 438.8242527666871
Leader: Central , 440.6367396352971
Cape Foulwind 4 , 443.205815041474
Leader: North , 446.16922732051944
Flaxmore - Waimea - Tahunanui , 446.6034768417255
Barefell , 448.93431252095104
StoneJug , 453.6241400362886
Kohaihai South , 454.214443796549
Conway Trough West , 459.487768153986
Conway Trough East , 463.071253778679
Kohaihai , 469.4990991493301
Wairau , 471.43964979909816
Jordan , 471.93417460126744
Awatere: Northeast 1 , 472.68580764576336
Whangamoa , 474.65734099288136
Ruby Bay - Moutere , 475.5433541107475
Clarence: Northeast , 480.1749075199076
Fidget , 483.69972755688275
Marlborough Slope 11 , 485.5619493624355
Hope: Seaward , 491.99740340141625
Marlborough Slope 9 , 493.5584946280045
Marlborough Slope 2 , 494.6144692239919
Kaikoura - Mangamaunu , 494.85960977463697
Papatea , 496.3549520953921
North Mernoo E2-1 , 500.14897428266175
Kahurangi , 511.48652837668203
Wakamarama , 513.1981181079663
Kekerengu 1 , 514.6652323909447
Kekerengu Bank , 519.8075875374954
Hope: Te Rapa , 525.5893224499862
Marlborough Slope 4 , 525.6474164028373
Farewell , 529.5174207505642
Upper Slope , 531.9211019883189
Surville , 533.4749644076649
Needles , 541.8480410521469
London Hill , 544.4991514319745
Needles East 2 , 546.1734973973961
Chancet , 548.4578973521691
North Mernoo K2 , 548.589361278104
Wharanui , 556.1893749222777
Waimea Offshore , 557.0984781985388
Marlborough Slope 3 , 558.166152707931
Awatere: Northeast 2 , 559.275770506614
Vernon 2 , 560.7514069551191
Vernon 1 , 560.7804735219132
Wakamarama Offshore , 562.8649706180445
Vernon 3 , 570.4183871510551
Te Rapa 1 , 573.3933975449163
Vernon 4 , 574.8037543456586
Cloudy 1 , 577.0909714112794
North Mernoo K3 , 580.8392572346015
Wairau 2 , 581.2343171597211
Cloudy 2 , 581.7826965889404
Cloudy 3 , 582.5527672880038
BooBoo , 582.652563705097
Wairarapa: Needles , 584.094174994627
Campbell Bank , 584.4447961683185
Te Rapa 2 , 585.8077013169433
Wairau 3 , 589.6795273840435
Ohariu South 1 , 598.4230687864804
Wellington Hutt Valley: 1 , 603.2985451680703
Ohariu South 2 , 608.4137009343847
Wairarapa: 1 , 609.1614056908442
Wharekauhau , 609.3938315935088
Opouawe - Uruti , 611.815079791845
Wellington Hutt Valley: 2 , 612.1855315611558
Okupe 1 , 615.7912800869179
Shepherds Gully - Mana , 615.8164817366035
Ohariu , 616.1349743986204
Pukerua - Shepherds Gully: 1 , 619.8992258202858
Wellington Hutt Valley: 3 , 622.8819287129721
Pahaua , 623.5506519971402
Pukerua - Shepherds Gully: 2 , 626.5712357712495
Whitemans Valley , 627.7760874047567
Fisherman 1 , 627.8681578524332
Aotea - Evans Bay , 628.9179185173813
Pukerua - Shepherds Gully: 3 , 633.2697657147478
Wellington Hutt Valley: 4 , 633.6620176000736
Dry River - Huangarua: 1 , 634.2000262350323
Otaheke South , 635.3319463885476
Moonshine , 637.7513576253207
Otaraia , 642.2770459535507
Fisherman 2 , 644.1627785885512
Palliser - Kaiwhata , 652.5455055774394
Cape Egmont: South , 652.8251167056926
Akatarawa , 657.8069725577201
Wairarapa: 2 , 658.0288822410175
Wellington Hutt Valley: 5 , 659.0366044724904
Onepoto , 669.3133972576873
Otaki Forks: 1 , 670.931279347209
Otaheke North , 672.1608535634518
Martinborough , 673.0832722262572
Fisherman 3 , 673.7824849598271
Bidwill , 674.3552770653902
Wellington: Tararua 1 , 676.9007040772731
Wellington: Tararua 2 , 676.9561350449513
Waitotara 8 & 9 , 681.2830974756632
Dry River - Huangarua: 2 , 682.8278059674362
Mascarin , 683.6037771241066
Poroutawhao , 685.3805217451797
Honeycomb , 685.8980400715635
Dry River - Huangarua: 3 , 686.6553012635993
Northern Ohariu , 688.2044722193069
Otaki Forks: 2 , 689.1727237152535
Wairarapa: 3 , 691.7560759560779
Carterton , 691.9932599708274
Wellington: Tararua 3 , 694.988230092807
Cape Egmont: Central , 696.7779763405958
Masterton , 697.0091373346459
Pihama , 698.0413577372678
Waitotara 10 & 11 , 698.1062628673347
Levin Anticline , 700.2460855246435
Okaia 5 , 701.4792806972935
Rangitikei Offshore 1 , 701.8422428781787
Nukumuru - Waitotara 1-6 , 703.2829108571335
Manahi 1 , 703.8302341684744
Okaia 3 , 704.6191637676079
Himatangi , 704.782990437414
Mokonui Southwest , 705.373518518123
Cape Egmont: North , 705.8374682463694
Ridge Road - Okaia 2 , 706.5598036606949
Waverley - Okaia 1 , 709.0988543215906
Riversdale , 709.2214876681487
Moumahaki - Okaia 4 , 711.4300952262995
Manahi 2 , 714.289506299928
Uruti Point , 714.5421038854515
Kaumingi , 714.6002761938295
Rahotu , 718.018368561552
Tokomaru , 719.5623590778611
Ihaia , 719.7571169889321
Kiri , 720.4909261326799
Wellington: Pahiatua , 720.9925286944895
Oaonui , 723.1336273133975
Uruti Basin , 724.4327929544054
Mt Stewart , 724.9878597457827
Mokonui Northeast , 729.3491190253591
Warea , 729.4488132817579
Whareama Bank , 730.8727603614899
Dreyers Rock , 731.0549368980045
Riversdale North , 732.1153446100072
Pa Valley , 733.6191091372136
Alfredton South , 735.101645362384
Ararata , 735.1194420578051
Leedstown , 735.7436905140343
Mataikona , 738.8750616797771
Alfredton North , 742.9484434056535
Rauoterangi , 745.1368377398732
Uruti Basin 2 , 746.2481755387756
Saunders Road , 746.3162739905354
Taonui , 746.6195940239359
Pohangina , 749.0860760960536
Inglewood , 749.2604817695027
Turi: South , 751.412211438506
Mataikona East , 756.9016189078203
Pahiatua , 757.1508724846401
Makuri - Waewaepa , 758.2832335888082
Waitawhiti , 758.802845378887
Norfolk , 760.6748980238652
Mohaka: South , 760.8333035986764
Ruahine: South , 760.8454860911728
Uruti East - PorWest 1 , 765.5951408766507
Parihaka , 766.4043073836801
Woodville , 766.4882799050179
Uruti Ridge 2 , 768.3433944527557
Uruti North , 772.435659808916
Waipukaka , 772.7393995126388
Maunga , 777.2496618259862
Waewaepa , 778.9941392935527
Pongaroa - Weber , 779.7022893717253
Turi: Central , 786.0863853480502
Rangefront , 796.5788612289937
Oruawharo - Mangatoro , 797.269610039997
Clear Hills - Waikopiro , 800.0891973275138
Madden Banks , 800.2205166607152
Ruataniwha , 801.9754208761352
Raurimu: South , 804.7777852049577
Waipukurau - Poukawa , 816.6530162335418
Turi: North , 816.9484977876265
Ruahine: Central , 817.3824572559917
Tukituki Thrust , 827.5885868292938
Kairakau South , 831.887345986187
Waihi South , 832.9433035467117
Wakarara , 833.4920165143086
Kaweka , 833.5441237916676
Te Heka , 837.6042036728144
Poutu , 841.0896478328024
Waihi West , 854.3029359773831
Ruahine: North , 856.9838390106813
Awanui , 862.7489111351788
Kairakau 2 , 862.7826072659732
Kairakau North , 864.4218858455793
Mohaka: North , 865.7329922995508
Waimarama 1 & 2 , 867.0763428796535
Motu o Kura Ridge , 870.9567874131793
Patoka - Rangiora , 871.2864125021556
Motu o Kura East , 871.4001166935568
Waimarama 3 & 4 , 875.8188127440194
Hawke Bay 8 , 887.2454011860274
Kidnappers Ridge , 896.9413370512611
Kaiapo , 900.2071966983647
Whangamata West , 906.8872991902159
Wheao: South , 909.2597683019263
Waiohau: South , 909.7822317342969
Motu o Kura North , 913.7728349120466
Puketerata , 916.1621151016595
Te Whaiti South , 916.9675947738273
Orakeikorako , 919.1232994206187
Whakatane: South , 921.0066089987064
Te Tatua o Wairere , 921.918144490707
Waimana: South , 922.0764932007444
Hawke Bay 1 , 923.1291380010845
Lachlan 1 & 2 , 928.2527556537989
Kututaruhe , 928.7732724480883
Puketerata North , 932.6562303466204
Waiotahi: South , 933.3711397574679
Maleme , 934.8574947166818
Paeroa , 936.4849423779781
Hawke Bay 5 & 11 , 940.4876876452403
Hawke Bay 4 , 946.3539660181593
Kerepehi Okoroire , 947.0044611495562
EarthquakeFlat - Tumunui , 954.4776980852387
Kerepehi Te Poi , 954.495725753244
Wheao: North , 959.1761047674354
Pukekohe , 959.5438577390166
Te Puninga , 959.5973636520291
Lachlan 3 , 961.998850425262
Waiohau: North , 962.857417094725
Aka Aka , 963.0086151668656
Kerepehi Waitoa , 965.1376254786258
Glenbrook , 965.2403639568083
Pokeno , 968.0796634685413
Te Whaiti North , 969.0888505027946
Kerepehi Elstow , 974.4413289349108
Whakatane: North , 974.5851788049152
Drury , 974.6609851179638
Mahia 2 , 975.9318090647043
St Stephens , 976.3804079713718
Waimana: North , 977.9692813892513
Waiotahi: North , 979.5279278064382
Wairoa North , 980.8583852176314
Kerepehi Awaiti , 981.1630905462104
Braemar , 984.7656265405046
Mangatangi , 987.565991027136
Rotoitipakau , 990.5846065333976
Kerepehi Offshore , 995.4731685264971
Awakeri , 997.6746016529263
Edgecumbe 1987 , 998.3117579352886
Matata , 1003.5777321696054
Wairata , 1003.7373698414189
Raukumara 9 , 1005.2299582560042
Poverty Bay , 1012.1563373215959
Edgecumbe Coastal , 1017.1126799937333
Kotare - Moutuhora , 1018.0362143197942
Repongaere , 1020.4118501666794
White Island 1 , 1023.6884585616959
Ariel East , 1027.0415690310772
Gable End South , 1030.834641071511
Ariel Bank , 1030.97953819814
Rangitaiki 1 , 1032.990528002138
Motu , 1033.0778431720933
Opotiki 3 , 1033.3447939634252
Waimana - Waikaremoana , 1036.3939027325057
Ohae 2 , 1037.2485725814781
Tirohanga , 1038.820777933213
Rangitaiki 2 , 1039.1085141652875
Opotiki 2 , 1040.2976594563506
Te Ikaarongamai , 1040.8612774926069
Ohae 1 , 1041.222489306791
Opape 1 , 1043.563001038319
Raukumara 16 , 1047.7280098137285
Raukumara 18 , 1047.9325370917447
Gable End North , 1049.0213443108908
Ohiwa 1 , 1050.3537204793715
White Island 2 , 1050.9598934465953
Motu River , 1052.1998437130703
Whakaari 4 , 1052.2031154931615
Pakarae , 1056.1878994233489
Calypso 2 , 1056.5847480390576
Volkner 3 , 1060.6343238375641
Raukumara 17 , 1060.9180176929156
Raukumara 21 , 1061.8227270160537
Ohae 3 , 1062.3298428495134
Ariel Bank 2 , 1065.006810671071
Te Arawa 1 , 1068.1386365607464
Tuatoru 1 , 1069.630292045442
Kereu , 1069.7382708718224
Raukumara 25 , 1071.916054495079
Raukumara 20 , 1072.786865264603
Hariki , 1073.9517729085417
Te Arawa 2 , 1076.1423964998835
Tuakana 6 , 1077.8541918466558
Volkner 4 , 1078.3866064632782
Tuatoru 2 , 1083.235738322441
Raukumara 24 , 1083.291869351782
Te Arawa 3 , 1083.7172357336633
Otara West 1 , 1084.7413861692842
Tuakana 7 , 1085.7912098644572
Otara West 2 , 1088.8738361489002
Otara West 3 , 1091.4047858436372
Otara East 1 , 1097.4193714024254
Houtunui , 1097.5656815808566
Ruatoria South 3 , 1098.0755621379042
Ruatoria South 4 , 1102.7587460925176
Tauranga Trough West 2 , 1104.5721236004208
Ohena 3 , 1107.9270712143573
Otara East 2 , 1109.8875771816586
Tauranga Trough East 2 , 1111.463030678883
Ohena 2 , 1113.6862247129836
Ohena 4 , 1117.433789951561
Ngatoro South 2 , 1123.1432437648057
Ngatoro South 5 , 1124.1737238906867
