along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),dip (deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry
34,1,-179.22772208232635,-35.64540537365386,-179.39276082595973,-35.878221923013086,6.0500175713569035,8.05038182110418,11.212280193218234,11.869314316783607,"POLYGON Z ((2262731.96191092 6019636.252121462 -11212.28019321823, 2287309.108246056 6002725.714675666 -8050.381821104181, 2304314.360421733 6027440.515877408 -8050.381821104181, 2279737.214086597 6044351.053323205 -11212.28019321823, 2262731.96191092 6019636.252121462 -11212.28019321823))"
34,2,-179.5295255759256,-35.522227583219944,-179.66686781106975,-35.766754887999014,14.043730731790237,12.910005381580072,20.189877341706413,11.93494391904688,"POLYGON Z ((2237969.954162904 6031118.669602371 -20189.87734170641, 2263434.289957303 6017027.144958307 -12910.00538158007, 2277959.975759429 6043276.039258408 -12910.00538158007, 2252495.63996503 6057367.563902472 -20189.87734170641, 2237969.954162904 6031118.669602371 -20189.87734170641))"
34,3,-179.82744787385283,-35.40998348128836,-179.95586171914468,-35.657787358271136,24.809646100062103,19.636839956388794,32.22498715058637,11.999966945405793,"POLYGON Z ((2213878.992047506 6043478.484926105 -32224.98715058637, 2238120.071362994 6031072.493476913 -19636.83995638879, 2251787.470118803 6057778.339489532 -19636.83995638879, 2227546.390803315 6070184.330938724 -32224.98715058637, 2213878.992047506 6043478.484926105 -32224.98715058637))"
35,0,-178.80779228304448,-35.510078244313,-178.9861386241858,-35.73590678015755,3.0573139957227995,7.172540645236781,8.77258695294491,11.959869667262149,"POLYGON Z ((2301675.144372682 6033859.023302537 -8772.58695294491, 2325424.287303434 6015599.284479984 -7172.540645236781, 2343710.052575051 6039382.278161001 -7172.540645236781, 2319960.909644299 6057642.016983555 -8772.58695294491, 2301675.144372682 6033859.023302537 -8772.58695294491))"
35,1,-179.11535764408964,-35.38382901481378,-179.2642891350667,-35.623495435206124,6.022357657181415,8.556265676996798,11.703761648798277,12.026983107662886,"POLYGON Z ((2275746.779821944 6045725.765320688 -11703.76164879828, 2301187.125958044 6030141.091516502 -8556.265676996798, 2316858.288420386 6055722.621319836 -8556.265676996798, 2291417.942284286 6071307.295124022 -11703.76164879828, 2275746.779821944 6045725.765320688 -11703.76164879828))"
35,2,-179.4140318870103,-35.26746554291124,-179.54537901797826,-35.513977761587,14.030117329599166,13.488845661863719,20.76180250490858,12.092446880465403,"POLYGON Z ((2250876.899275185 6057942.317705495 -20761.80250490858, 2276588.35508075 6044303.21439488 -13488.84566186372, 2290646.84527025 6070805.26815665 -13488.84566186372, 2264935.389464684 6084444.371467265 -20761.80250490858, 2250876.899275185 6057942.317705495 -20761.80250490858))"
35,3,-179.70942591485863,-35.15868668068103,-179.8374873869378,-35.40642509383346,25.01326511488487,20.24932146250627,32.93416382434974,12.157283483986038,"POLYGON Z ((2226713.680613537 6070650.281725207 -32934.16382434974, 2250902.401488909 6058240.585650424 -20249.32146250627, 2264596.464890323 6084932.768542763 -20249.32146250627, 2240407.74401495 6097342.464617546 -32934.16382434974, 2226713.680613537 6070650.281725207 -32934.16382434974))"
36,0,-178.72201550588034,-35.2256009049534,-178.85949418670003,-35.46950673416107,3.1293504028083396,7.836055177386838,9.473764700160254,12.122019907189568,"POLYGON Z ((2313324.604825569 6059066.42590038 -9473.764700160255, 2339381.063686761 6044288.778620314 -7836.055177386837, 2354180.779758243 6070384.149937916 -7836.055177386837, 2328124.320897051 6085161.797217982 -9473.764700160255, 2313324.604825569 6059066.42590038 -9473.764700160255))"
36,1,-179.025208657129,-35.112408870590635,-179.15262063904834,-35.36003868950445,6.433654640382308,9.231338704818437,12.592917802822841,12.18903313214873,"POLYGON Z ((2287224.80892189 6072392.501065511 -12592.91780282284, 2313674.588570181 6058640.812350129 -9231.338704818438, 2327513.430539395 6085258.221182529 -9231.338704818438, 2301063.650891104 6099009.909897911 -12592.91780282284, 2287224.80892189 6072392.501065511 -12592.91780282284))"
36,2,-179.3193974521905,-35.00520126326968,-179.44431826806994,-35.25376350072171,14.982735003187324,14.103848290598371,21.859687388287007,12.254375254435708,"POLYGON Z ((2262141.881125758 6085624.088045224 -21859.68738828701, 2288000.863159166 6072541.274583027 -14103.84829059837, 2301544.095424557 6099310.302578188 -14103.84829059837, 2275685.113391149 6112393.116040384 -21859.68738828701, 2262141.881125758 6085624.088045224 -21859.68738828701))"
36,3,-179.6128231418269,-34.899316672143705,-179.73949786141011,-35.14735386821049,26.129764988097573,20.90840828916308,34.12057728340229,12.319075123040534,"POLYGON Z ((2237945.799671354 6098625.571161453 -34120.57728340229, 2261942.6499985 6086394.881694206 -20908.40828916308, 2275565.622097437 6113123.417591101 -20908.40828916308, 2251568.771770291 6125354.107058347 -34120.57728340229, 2237945.799671354 6098625.571161453 -34120.57728340229))"
37,0,-178.63677781085573,-34.95321193256742,-178.75261547584586,-35.2043810794337,3.274681049952036,8.402939452151207,10.116625104001866,12.284842692933651,"POLYGON Z ((2324563.791702804 6085901.698410392 -10116.62510400187, 2351583.866850639 6072979.669912822 -8402.939452151208, 2364527.029505588 6100043.936769463 -8402.939452151208, 2337506.954357754 6112965.965267033 -10116.62510400187, 2324563.791702804 6085901.698410392 -10116.62510400187))"
37,1,-178.93526405234599,-34.847964142889225,-179.05446810116413,-35.098161279184765,7.051104760640198,9.782859974770336,13.465497756188883,12.351761709827764,"POLYGON Z ((2298210.888320479 6100120.77223459 -13465.49775618888, 2324965.64243954 6087058.562965118 -9782.859974770336, 2338127.393294694 6114017.203777052 -9782.859974770336, 2311372.639175633 6127079.413046523 -13465.49775618888, 2298210.888320479 6100120.77223459 -13465.49775618888))"
37,2,-179.22555877543286,-34.74503187759811,-179.34879957912523,-34.993985070196445,16.204235689839948,15.024633151801513,23.396496051375617,12.416639582702206,"POLYGON Z ((2273195.412258031 6113675.218810963 -23396.49605137562, 2298949.188976957 6100765.730195899 -15024.63315180151, 2312392.749124227 6127584.952603842 -15024.63315180151, 2286638.972405301 6140494.441218907 -23396.49605137562, 2273195.412258031 6113675.218810963 -23396.49605137562))"
37,3,-179.5160652073674,-34.64001121516155,-179.6409577422938,-34.88848257429064,27.281693248288843,22.600256145324455,36.35122433244827,12.480674553033708,"POLYGON Z ((2249272.990508614 6126531.187228942 -36351.22433244827, 2273076.80873028 6114519.146936529 -22600.25614532446, 2286592.257057209 6141302.213536942 -22600.25614532446, 2262788.438835542 6153314.253829355 -36351.22433244827, 2249272.990508614 6126531.187228942 -36351.22433244827))"
38,0,-178.51826794034966,-34.70825877919149,-178.6449563076272,-34.95567134635891,3.25112417377774,8.45606320615119,10.157434502050227,12.442265729705982,"POLYGON Z ((2337240.911594527 6113766.457254988 -10157.43450205023, 2363754.538323999 6099833.29776535 -8456.063206151191, 2377710.158574692 6126389.66542771 -8456.063206151191, 2351196.53184522 6140322.824917348 -10157.43450205023, 2337240.911594527 6113766.457254988 -10157.43450205023))"
38,1,-178.8176748365244,-34.59992621290113,-178.94214075206395,-34.848196248590384,7.221261730649713,9.67576092859162,13.446802508512638,12.509087956930552,"POLYGON Z ((2311007.61083194 6127615.395038121 -13446.80250851264, 2337494.473829391 6114042.431693414 -9675.760928591621, 2351175.957009756 6140741.06495404 -9675.760928591621, 2324689.094012306 6154314.028298747 -13446.80250851264, 2311007.61083194 6127615.395038121 -13446.80250851264))"
38,2,-179.10827099380418,-34.495294054817585,-179.23368026627332,-34.743325082359476,16.502382290087475,14.837214085929402,23.358870417067227,12.573869794348317,"POLYGON Z ((2286067.235508552 6140959.290173752 -23358.87041706723, 2311661.718476563 6127832.835398217 -14837.2140859294, 2325352.108838381 6154526.902374627 -14837.2140859294, 2299757.62587037 6167653.357150163 -23358.87041706723, 2286067.235508552 6140959.290173752 -23358.87041706723))"
38,3,-179.39847686608258,-34.389264116278234,-179.52340785460729,-34.63753990354273,27.321878695197224,22.45336074647179,36.22302607272005,12.637811164864459,"POLYGON Z ((2262168.805720362 6153686.993132412 -36223.02607272005, 2285937.778426971 6141627.463569632 -22453.36074647179, 2299511.572950274 6168381.007301989 -22453.36074647179, 2275742.600243664 6180440.536864769 -36223.02607272005, 2262168.805720362 6153686.993132412 -36223.02607272005))"
39,0,-178.40540984928222,-34.46366158719251,-178.54654461943167,-34.70547373387597,3.3057775751290044,8.599058113503688,10.328999028546786,12.600985136049232,"POLYGON Z ((2349365.764593292 6142179.437343242 -10328.99902854679, 2375137.030416114 6126920.04147316 -8599.058113503688, 2390421.860137177 6152734.261980433 -8599.058113503688, 2364650.594314354 6167993.657850515 -10328.99902854679, 2349365.764593292 6142179.437343242 -10328.99902854679))"
39,1,-178.70550827301707,-34.351687539113684,-178.83823353688177,-34.59682060616725,7.56993492176829,9.878954117783197,13.831041527118233,12.667681040933681,"POLYGON Z ((2323259.834885849 6155581.677968881 -13831.04152711823, 2349312.18793441 6141240.969975826 -9878.954117783196, 2363778.976838538 6167522.370600668 -9878.954117783196, 2337726.623789977 6181863.078593723 -13831.04152711823, 2323259.834885849 6155581.677968881 -13831.04152711823))"
39,2,-178.99641534991105,-34.24395078186157,-179.1243413318899,-34.49091095170406,16.959309197975884,15.230282689403673,23.981056922494197,12.732211867054637,"POLYGON Z ((2298514.216117445 6168490.433054375 -23981.0569224942, 2323909.905720975 6155130.683809624 -15230.28268940367, 2337877.056260306 6181680.989002063 -15230.28268940367, 2312481.366656777 6195040.738246814 -23981.0569224942, 2298514.216117445 6168490.433054375 -23981.0569224942))"
39,3,-179.28531239359265,-34.13732529707919,-179.41084244513777,-34.38521046922008,27.564445798594686,23.16618038775276,37.048561079764404,12.795830776692807,"POLYGON Z ((2274736.625707774 6181045.424431471 -37048.5610797644, 2298405.183126135 6168917.815596429 -23166.18038775276, 2312085.649351889 6195616.969962176 -23166.18038775276, 2288417.091933528 6207744.578797218 -37048.5610797644, 2274736.625707774 6181045.424431471 -37048.5610797644))"
40,0,-178.27648299966216,-34.22032828543594,-178.42242798045035,-34.459929683739496,3.3670120007920987,8.583054151086648,10.345002990963827,12.755376108512003,"POLYGON Z ((2363410.803757183 6169025.73682588 -10345.00299096383, 2388888.014239088 6153283.841058648 -8583.054151086648, 2404657.130527644 6178805.106142456 -8583.054151086648, 2379179.92004574 6194547.001909687 -10345.00299096383, 2363410.803757183 6169025.73682588 -10345.00299096383))"
