along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),dip (deg),top_depth (km),bottom_depth (km),tile_geometry
1,3,172.42154835679807,-43.46135549825015,172.3664181339217,-43.54195812144478,7.037773144797519,25.69814411810224,26.923380803625093,"POLYGON Z ((1539897.567440849 5183162.438441813 -26923.38080362509, 1548813.928579623 5178803.849322911 -25698.14411810224, 1553205.606392431 5187787.899967721 -25698.14411810224, 1544289.245253657 5192146.489086622 -26923.38080362509, 1539897.567440849 5183162.438441813 -26923.38080362509))"
1,4,172.33277139382653,-43.4119492515352,172.2610776847743,-43.48528999219563,10.847676605186154,26.94588539932208,28.82787164265644,"POLYGON Z ((1532200.153713417 5190656.920243983 -28827.87164265644, 1540247.730808299 5185027.121785617 -26945.88539932208, 1545979.958511674 5193221.117487145 -26945.88539932208, 1537932.381416792 5198850.915945511 -28827.87164265644, 1532200.153713417 5190656.920243983 -28827.87164265644))"
1,5,172.242692657873,-43.35738849281896,172.16494794940513,-43.4273373346978,12.61516331423042,28.893903935266238,31.077919034165205,"POLYGON Z ((1524770.333541939 5197461.768866188 -31077.91903416521, 1532409.738425859 5191389.736993138 -28893.90393526624, 1538631.981492379 5199218.127071637 -28893.90393526624, 1530992.57660846 5205290.158944687 -31077.91903416521, 1524770.333541939 5197461.768866188 -31077.91903416521))"
1,6,172.15302850394602,-43.30235827895629,172.0707126372049,-43.369417424178536,12.192769409770285,31.15628950326498,33.268303975531644,"POLYGON Z ((1517361.787112922 5204186.25553481 -33268.30397553164, 1524710.480022173 5197741.404303443 -31156.28950326498, 1531304.065698559 5205259.690539558 -31156.28950326498, 1523955.372789308 5211704.541770926 -33268.30397553164, 1517361.787112922 5204186.25553481 -33268.30397553164))"
1,7,172.06310241360606,-43.25052114911484,171.97193373467607,-43.311105498077104,9.619402294399764,33.35437895826026,35.02540524676675,"POLYGON Z ((1509908.423387273 5211338.55820434 -35025.40524676675, 1516627.749436399 5204123.412426973 -33354.37895826026, 1523945.790478735 5210938.562851042 -33354.37895826026, 1517226.464429609 5218153.708628409 -35025.40524676675, 1509908.423387273 5211338.55820434 -35025.40524676675))"
1,8,171.9677832362838,-43.20879502529762,171.85744119000216,-43.248754914020964,6.463749772675945,34.953611461391944,36.07935718466277,"POLYGON Z ((1502722.849202487 5219773.281223033 -36079.35718466277, 1507248.093913103 5210927.103693977 -34953.61146139194, 1516150.863867949 5215481.298148664 -34953.61146139194, 1511625.619157332 5224327.475677719 -36079.35718466277, 1502722.849202487 5219773.281223033 -36079.35718466277))"
1,9,171.8706056648584,-43.1588406763909,171.75280548116186,-43.18478062962037,8.163253506464207,35.794783448666585,37.214724589681175,"POLYGON Z ((1495661.826712348 5227347.87531375 -37214.72458968117, 1498647.863983693 5217910.325389634 -35794.78344866659, 1508182.018711303 5220926.928384726 -35794.78344866659, 1505195.981439958 5230364.478308843 -37214.72458968117, 1495661.826712348 5227347.87531375 -37214.72458968117))"
1,10,171.78514584969986,-43.09006233469788,171.67422519796153,-43.128820064269775,15.553386466049785,36.85596818020717,39.53732959531796,"POLYGON Z ((1487885.379372857 5232658.512036685 -39537.32959531796, 1492163.65938722 5224026.79024551 -36855.96818020717, 1501123.480599545 5228467.691487733 -36855.96818020717, 1496845.200585181 5237099.413278908 -39537.32959531796, 1487885.379372857 5232658.512036685 -39537.32959531796))"
1,11,171.70018636063736,-43.02293702113887,171.59774188193896,-43.07254995279954,27.061683967322573,39.26701654116051,43.81651137795057,"POLYGON Z ((1480812.031700652 5237525.746518442 -43816.51137795057, 1485838.031442973 5230174.459330458 -39267.0165411605, 1494093.10703225 5235818.369944148 -39267.0165411605, 1489067.107289929 5243169.657132132 -43816.51137795057, 1480812.031700652 5237525.746518442 -43816.51137795057))"
1,12,171.6216914119655,-42.96704242849143,171.52273163875773,-43.020235158453694,36.49785918086159,43.880510447093855,49.82843795462334,"POLYGON Z ((1474770.060227811 5242283.518196537 -49828.43795462334, 1479628.866452266 5235879.288310098 -43880.51044709385, 1487595.524627854 5241923.488630516 -43880.51044709385, 1482736.718403399 5248327.718516955 -49828.43795462334, 1474770.060227811 5242283.518196537 -49828.43795462334))"
2,0,172.73940645104628,-43.53756452937407,172.62426912606702,-43.57066107147479,14.928246050752739,26.134533475945258,28.71062519928138,"POLYGON Z ((1582531.552607744 5170481.359248235 -28710.62519928138, 1578945.551588697 5179453.780778923 -26134.53347594526, 1569659.726005483 5175742.521796026 -26134.53347594526, 1573245.72702453 5166770.100265338 -28710.62519928138, 1582531.552607744 5170481.359248235 -28710.62519928138))"
2,1,172.66171469659787,-43.484309065661236,172.54028415216268,-43.50139779519755,7.976508895510293,24.829958113064578,26.217628935260592,"POLYGON Z ((1574570.545352194 5175631.504947481 -26217.62893526059, 1572644.462149786 5185345.647894062 -24829.95811306458, 1562835.417144776 5183400.747873575 -24829.95811306458, 1564761.500347184 5173686.604926994 -26217.62893526059, 1574570.545352194 5175631.504947481 -26217.62893526059))"
2,2,172.5480471021392,-43.41734130837748,172.60257122940806,-43.498150093509956,3.5127525175150494,24.82039956085725,25.433106523808725,"POLYGON Z ((1558934.038771543 5179338.933498902 -25433.10652380872, 1567869.143312485 5183787.359852117 -24820.39956085725, 1563412.343460942 5192739.283393083 -24820.39956085725, 1554477.238919999 5188290.857039868 -25433.10652380872, 1558934.038771543 5179338.933498902 -25433.10652380872))"
2,3,172.50885961053964,-43.39625111045,172.4570818809257,-43.478006540612846,7.576237730260184,25.25189169403127,26.570344616308496,"POLYGON Z ((1547066.155518288 5190055.885259462 -26570.3446163085, 1556092.184909223 5185958.022972156 -25251.89169403127, 1560226.13531996 5195063.540749942 -25251.89169403127, 1551200.105929025 5199161.403037247 -26570.3446163085, 1547066.155518288 5190055.885259462 -26570.3446163085))"
2,4,172.4206713180485,-43.34714599719627,172.35170289036935,-43.42182726531709,11.26806276376022,26.588127675338132,28.542122770192137,"POLYGON Z ((1539346.963756703 5197554.990358114 -28542.12277019214, 1547521.222339688 5192136.189772395 -26588.12767533813, 1553046.530260875 5200471.114629649 -26588.12767533813, 1544872.27167789 5205889.915215367 -28542.12277019214, 1539346.963756703 5197554.990358114 -28542.12277019214))"
2,5,172.3308565941467,-43.29285713372422,172.2554771457993,-43.36412698859009,13.137463395941655,28.559679814616484,30.832560839470617,"POLYGON Z ((1531916.528838927 5204365.152860749 -30832.56083947062, 1539674.646508009 5198479.099677202 -28559.67981461648, 1545718.892347381 5206445.723317944 -28559.67981461648, 1537960.774678299 5212331.776501491 -30832.56083947062, 1531916.528838927 5204365.152860749 -30832.56083947062))"
2,6,172.2415190802788,-43.23807857273221,172.16138875420125,-43.30648363655206,13.043468172886985,30.915970814334464,33.172872892288716,"POLYGON Z ((1524525.553088579 5211072.330673395 -33172.87289228872, 1531986.749108768 5204808.390463044 -30915.97081433447, 1538416.584720662 5212467.190238727 -30915.97081433447, 1530955.388700474 5218731.130449078 -33172.87289228872, 1524525.553088579 5211072.330673395 -33172.87289228872))"
2,7,172.15200111096877,-43.18560279718118,172.0639025954854,-43.2484987602343,10.98456706195563,33.18612932153842,35.091575138503224,"POLYGON Z ((1517076.49977537 5218115.169556073 -35091.57513850323, 1524008.232500665 5211163.884950787 -33186.12932153841, 1531089.251692426 5218224.987358053 -33186.12932153841, 1524157.518967131 5225176.271963339 -35091.57513850323, 1517076.49977537 5218115.169556073 -35091.57513850323))"
2,8,172.0594264884517,-43.14046139244115,171.95508007629672,-43.18813833523882,8.329965245676249,35.016948008222386,36.465684963250254,"POLYGON Z ((1509752.027295973 5226093.384763267 -36465.68496325026, 1515090.310920534 5217762.485101233 -35016.94800822239, 1523510.037378358 5223157.687263843 -35016.94800822239, 1518171.753753797 5231488.586925876 -36465.68496325026, 1509752.027295973 5226093.384763267 -36465.68496325026))"
2,9,171.96276079636712,-43.092867430178764,171.8477055617206,-43.124505806411726,10.05731569220157,36.13279961277664,37.879132019108916,"POLYGON Z ((1502687.931801835 5233887.042838437 -37879.13201910892, 1506267.815982658 5224714.543049475 -36132.79961277664, 1515583.464197669 5228350.295837299 -36132.79961277664, 1512003.580016846 5237522.79562626 -37879.13201910892, 1502687.931801835 5233887.042838437 -37879.13201910892))"
2,10,171.87424544132014,-43.03009525808633,171.76178795806626,-43.06621510299345,16.873323224869782,37.46157457959401,40.36414129994425,"POLYGON Z ((1495221.374528158 5239798.9819716 -40364.14129994425, 1499183.275624051 5231088.158466311 -37461.57457959401, 1508285.981251532 5235228.2973842 -37461.57457959401, 1504324.08015564 5243939.120889489 -40364.14129994425, 1495221.374528158 5239798.9819716 -40364.14129994425))"
2,11,171.78916835181926,-42.96422280205448,171.6833899026028,-43.009791389627566,27.24630856235607,40.05504578645758,44.633212154462996,"POLYGON Z ((1488087.407596381 5244856.164161381 -44633.212154463, 1492701.650349027 5237256.877581279 -40055.04578645758, 1501249.330800345 5242446.979593973 -40055.04578645758, 1496635.088047699 5250046.266174075 -44633.212154463, 1488087.407596381 5244856.164161381 -44633.212154463))"
2,12,171.71100767221324,-42.90635762626029,171.61070396635643,-42.95807555702936,35.55753892869258,44.8815810982336,50.69678342999981,"POLYGON Z ((1481904.672013932 5249488.653874874 -50696.78342999981, 1486682.999830275 5242904.505857083 -44881.5810982336, 1494776.287492449 5248778.064813737 -44881.5810982336, 1489997.959676106 5255362.212831528 -50696.78342999981, 1481904.672013932 5249488.653874874 -50696.78342999981))"
3,0,172.83666130409642,-43.477766622737974,172.71802423424492,-43.50320355066074,13.471258695668581,25.209908821376754,27.53948446338512,"POLYGON Z ((1589562.345978805 5176793.480685264 -27539.48446338512, 1586790.147507782 5186114.853597309 -25209.90882137675, 1577205.059113087 5183264.225514609 -25209.90882137675, 1579977.257584109 5173942.852602564 -27539.48446338512, 1589562.345978805 5176793.480685264 -27539.48446338512))"
3,1,172.7617475728165,-43.42775090543311,172.6383115568731,-43.43162356924481,7.195773503567633,24.129816309252217,25.38241679539165,"POLYGON Z ((1581178.061388776 5181744.389039134 -25382.41679539165, 1580715.687690719 5191654.848291129 -24129.81630925222, 1570726.553457929 5191188.804002144 -24129.81630925222, 1571188.927155986 5181278.344750149 -25382.41679539165, 1581178.061388776 5181744.389039134 -25382.41679539165))"
3,2,172.64961368146774,-43.35867291720212,172.6874598728553,-43.44438396560151,4.135195598737316,24.1578014037511,24.878902781865538,"POLYGON Z ((1565227.900802311 5186693.383574649 -24878.90278186554, 1574709.716092567 5189787.764224139 -24157.8014037511, 1571607.258739414 5199294.328186574 -24157.8014037511, 1562125.443449158 5196199.947537084 -24878.90278186554, 1565227.900802311 5186693.383574649 -24878.90278186554))"
3,3,172.59816467877016,-43.33289839327808,172.54869142664393,-43.415393354289414,8.041646602301961,24.708023816629318,26.10695242274553,"POLYGON Z ((1554371.589238884 5196878.039868802 -26106.95242274553, 1563463.333354322 5192955.899165768 -24708.02381662932, 1567424.424871068 5202137.933471736 -24708.02381662932, 1558332.68075563 5206060.074174769 -26106.95242274553, 1554371.589238884 5196878.039868802 -26106.95242274553))"
3,4,172.51031808243275,-43.28383978318164,172.44351452964406,-43.359529985152264,11.60385298468571,26.09152935607443,28.102967300588155,"POLYGON Z ((1546639.902381918 5204362.687705516 -28102.96730058816, 1554907.102230696 5199108.401449921 -26091.52935607443, 1560271.017662587 5207548.094053299 -26091.52935607443, 1552003.817813809 5212802.380308894 -28102.96730058816, 1546639.902381918 5204362.687705516 -28102.96730058816))"
3,5,172.4206776770392,-43.22968989604579,172.34730295232063,-43.302027270358394,13.621767173897275,28.114895449648333,30.47000897678666,"POLYGON Z ((1539210.95712101 5211167.681634707 -30470.00897678666, 1547060.985545442 5205437.891585333 -28114.89544964833, 1552956.610092904 5213515.119525373 -28114.89544964833, 1545106.581668472 5219244.909574747 -30470.00897678666, 1539210.95712101 5211167.681634707 -30470.00897678666))"
3,6,172.3316424798789,-43.17526773498587,172.25317523094031,-43.244648263634616,13.923962755000803,30.54660145329407,32.95294148541823,"POLYGON Z ((1531838.67833142 5217869.534756385 -32952.94148541823, 1539369.502431963 5211746.119368182 -30546.60145329407, 1545678.295871182 5219504.92889937 -30546.60145329407, 1538147.47177064 5225628.344287573 -32952.94148541823, 1531838.67833142 5217869.534756385 -32952.94148541823))"
3,7,172.24257406031793,-43.12254195663023,172.15671464256883,-43.18701304908499,12.488352995416765,32.95342337717493,35.11583487121077,"POLYGON Z ((1524418.49524149 5224821.001400658 -35115.83487121077, 1531473.865805736 5218072.244275702 -32953.42337717493, 1538386.168110464 5225298.590298974 -32953.42337717493, 1531330.797546218 5232047.34742393 -35115.83487121077, 1524418.49524149 5224821.001400658 -35115.83487121077))"
3,8,172.15167258929034,-43.0751612467067,172.05202907657736,-43.127854157129725,10.476865415884888,35.059121993046965,36.87750696532523,"POLYGON Z ((1517053.152189929 5232462.609867571 -36877.50696532523, 1522892.617279316 5224550.96505992 -35059.12199304697, 1530938.398049231 5230489.433869509 -35059.12199304697, 1525098.932959844 5238401.07867716 -36877.50696532523, 1517053.152189929 5232462.609867571 -36877.50696532523))"
3,9,172.05718990191556,-43.02716092186062,171.94629898533478,-43.06580050196082,12.05019252859843,36.59042136801586,38.678106293704126,"POLYGON Z ((1509904.490000682 5240122.294185848 -38678.10629370413, 1514205.936286825 5231339.405623508 -36590.42136801586, 1523186.715514615 5235737.769462676 -36590.42136801586, 1518885.269228472 5244520.658025016 -38678.10629370413, 1509904.490000682 5240122.294185848 -38678.10629370413))"
3,10,171.96728185661328,-42.9683866660248,171.85616496658358,-43.00650585381854,18.043805849579098,38.29279992581959,41.39024032826338,"POLYGON Z ((1502640.790892063 5246389.260582815 -41390.24032826338, 1506777.287155666 5237827.995395092 -38292.79992581959, 1515781.373513434 5242178.446964971 -38292.79992581959, 1511644.877249831 5250739.712152693 -41390.24032826338, 1502640.790892063 5246389.260582815 -41390.24032826338))"
3,11,171.8823625924045,-42.90546756100804,171.77605503938065,-42.95024114173239,26.97629350005077,41.24616883544199,45.78238684712409,"POLYGON Z ((1495618.572395219 5251653.771883773 -45782.38684712409, 1500157.243222068 5243984.143908701 -41246.16883544199, 1508763.254353506 5249076.940037113 -41246.16883544199, 1504224.583526657 5256746.568012184 -45782.38684712409, 1495618.572395219 5251653.771883773 -45782.38684712409))"
3,12,171.80424290453456,-42.84850635387083,171.70256449248774,-42.898652112190724,33.86281459983821,45.9417610097498,51.51382408192004,"POLYGON Z ((1489347.744497077 5256450.753566894 -51513.82408192004, 1494073.847590082 5249623.157893888 -45941.7610097498, 1502296.16057654 5255314.692761804 -45941.7610097498, 1497570.057483536 5262142.28843481 -51513.82408192004, 1489347.744497077 5256450.753566894 -51513.82408192004))"
4,0,172.93298342999773,-43.41784779086547,172.8113247955806,-43.43351431622874,11.840845849471043,24.047498926420086,26.099437216958126,"POLYGON Z ((1596292.382432191 5183144.7213807 -26099.43721695813, 1594574.750154674 5192780.036041418 -24047.49892642008, 1584729.951527858 5191025.06025884 -24047.49892642008, 1586447.583805375 5181389.745598122 -26099.43721695813, 1596292.382432191 5183144.7213807 -26099.43721695813))"
4,1,172.73823968663507,-43.35980218773153,172.86036260993188,-43.3728330433266,6.349519766692853,23.304985001829994,24.410918337123835,"POLYGON Z ((1587272.826472451 5187934.440222298 -24410.91833712384, 1588687.443654409 5197771.907868314 -23304.98500182999, 1578789.257991062 5199195.256235336 -23304.98500182999, 1577374.640809103 5189357.78858932 -24410.91833712384, 1587272.826472451 5187934.440222298 -24410.91833712384))"
4,2,172.74828882374257,-43.299923533687895,172.76829440080658,-43.38877693915834,4.775891440106299,23.429940131468673,24.26252551048651,"POLYGON Z ((1571404.882495351 5194340.31696106 -24262.52551048651, 1581233.564009181 5195984.647002859 -23429.94013146867, 1579583.504930039 5205847.572787602 -23429.94013146867, 1569754.82341621 5204203.242745804 -24262.52551048651, 1571404.882495351 5194340.31696106 -24262.52551048651))"
4,3,172.68575913212376,-43.26915555793406,172.6367284635432,-43.35177626282826,8.598355391947,24.11129433016591,25.60636395308149,"POLYGON Z ((1561471.582329229 5203950.521709313 -25606.36395308149, 1570559.800383634 5200055.77403864 -24111.29433016591, 1574498.819984145 5209247.298644862 -24111.29433016591, 1565410.60192974 5213142.046315535 -25606.36395308149, 1561471.582329229 5203950.521709313 -25606.36395308149))"
4,4,172.59793995611574,-43.21976745846275,172.5323391528195,-43.295986452929874,11.999922879226595,25.59801029473879,27.677114036936114,"POLYGON Z ((1553758.675959254 5211374.578577857 -27677.11403693611, 1562065.188401285 5206209.389454545 -25598.01029473879, 1567345.769411413 5214701.471896178 -25598.01029473879, 1559039.256969381 5219866.661019489 -27677.11403693611, 1553758.675959254 5211374.578577857 -27677.11403693611))"
4,5,172.50845253848433,-43.1656996012249,172.43630396053445,-43.238654674372945,14.12093954207496,27.67062314693377,30.110317634631,"POLYGON Z ((1546339.374151561 5218162.9829122 -30110.317634631, 1554232.241593191 5212528.221661218 -27670.62314693377, 1560042.574139092 5220667.019834539 -27670.62314693377, 1552149.706697462 5226301.78108552 -30110.317634631, 1546339.374151561 5218162.9829122 -30110.317634631))"
4,6,172.41969946365882,-43.111513654800405,172.34236090651495,-43.18152348836952,14.80813134837656,30.181375908626226,32.73720556642353,"POLYGON Z ((1538993.508363416 5224841.473040783 -32737.20556642353, 1546554.910278915 5218817.111179755 -30181.37590862623, 1552786.232249458 5226638.276470135 -30181.37590862623, 1545224.830333958 5232662.638331163 -32737.20556642353, 1538993.508363416 5224841.473040783 -32737.20556642353))"
4,7,172.3310399409176,-43.05874041011432,172.2466779763908,-43.12420449431088,13.97294036164434,32.72938257952323,35.1440187553317,"POLYGON Z ((1531610.453160977 5231720.013968133 -35144.0187553317, 1538721.667426544 5225116.971956479 -32729.38257952323, 1545526.052043996 5232445.024220061 -32729.38257952323, 1538414.837778428 5239048.066231715 -35144.0187553317, 1531610.453160977 5231720.013968133 -35144.0187553317))"
4,8,172.24117576707613,-43.00996437436739,172.14485102575597,-43.065782963203525,12.654236854917803,35.07223647017563,37.26290604759393,"POLYGON Z ((1524250.767064522 5239123.025706923 -37262.90604759393, 1530372.44186071 5231525.258634137 -35072.23647017563, 1538159.354379645 5237799.331746753 -35072.23647017563, 1532037.679583457 5245397.098819539 -37262.90604759393, 1524250.767064522 5239123.025706923 -37262.90604759393))"
4,9,172.1486674175689,-42.961161741635415,172.04164019685234,-43.005133654155124,14.222450383168198,37.016935722210874,39.473808000399664,"POLYGON Z ((1517067.466760043 5246577.19162898 -39473.80800039967, 1521891.915666474 5238169.548002024 -37016.93572221087, 1530565.409191065 5243146.546101169 -37016.93572221087, 1525740.960284634 5251554.189728125 -39473.80800039967, 1517067.466760043 5246577.19162898 -39473.80800039967))"
4,10,172.05856409919377,-42.90499137556963,171.9492806375649,-42.945712290362124,19.42590467503754,39.197381729582176,42.52325722471111,"POLYGON Z ((1509917.738347741 5253038.405928986 -42523.25722471111, 1514281.884217902 5244678.215559452 -39197.38172958218, 1523146.72906892 5249305.798704827 -39197.38172958218, 1518782.583198759 5257665.989074362 -42523.25722471111, 1509917.738347741 5253038.405928986 -42523.25722471111))"
4,11,171.97306892041814,-42.844263450308,171.86694649374166,-42.889143194547096,27.056963915010336,42.2217102918672,46.7704715010719,"POLYGON Z ((1502943.039952464 5258535.889255292 -46770.4715010719, 1507480.365799953 5250872.897305971 -42221.7102918672, 1516085.105914861 5255967.840637832 -42221.7102918672, 1511547.780067373 5263630.832587153 -46770.4715010719, 1502943.039952464 5258535.889255292 -46770.4715010719))"
5,0,173.03190537302257,-43.36066696199425,172.90863778574348,-43.365074908801645,10.281556080346833,23.022546441245602,24.80740130378448,"POLYGON Z ((1603070.45896681 5189304.533300773 -24807.40130378448, 1602585.29216616 5199131.990056986 -23022.5464412456, 1592597.456179676 5198638.905574278 -23022.5464412456, 1593082.622980325 5188811.448818065 -24807.40130378448, 1603070.45896681 5189304.533300773 -24807.40130378448))"
5,1,172.8440328253328,-43.29096041035685,172.9597620907727,-43.322029688502326,5.765124553184064,22.474226949149546,23.47873398107695,"POLYGON Z ((1593315.496797755 5194080.11939977 -23478.73398107695, 1596737.454244795 5203422.558741476 -22474.22694914955, 1587347.52096439 5206861.912312941 -22474.22694914955, 1583925.56351735 5197519.472971234 -23478.73398107695, 1593315.496797755 5194080.11939977 -23478.73398107695))"
5,2,172.8452663971324,-43.24187701229433,172.85311630854054,-43.331740432413774,5.353764699217451,22.6743296071078,23.607378665555668,"POLYGON Z ((1578157.357507849 5201682.444417893 -23607.37866555567, 1588092.361868693 5202334.447335473 -22674.3296071078, 1587437.502179369 5212312.982237316 -22674.3296071078, 1577502.497818524 5211660.979319735 -23607.37866555567, 1578157.357507849 5201682.444417893 -23607.37866555567))"
5,3,172.77589881635012,-43.20707842595044,172.72730482870008,-43.28982244166366,8.972202141959864,23.460924848442907,25.020477405201575,"POLYGON Z ((1568789.686919218 5210833.590103728 -25020.47740520157, 1577877.814285944 5206963.998808918 -23460.92484844291, 1581795.339951788 5216164.704904509 -23460.92484844291, 1572707.212585062 5220034.296199319 -25020.47740520157, 1568789.686919218 5210833.590103728 -25020.47740520157))"
5,4,172.6881195604662,-43.157480496176966,172.62351638476395,-43.234125226099586,12.322487169966612,24.999164650363593,27.133303010078706,"POLYGON Z ((1561093.630951741 5218210.4991484 -27133.30301007871, 1569430.195577062 5213116.665257366 -24999.16465036359, 1574644.149102676 5221649.817584188 -24999.16465036359, 1566307.584477355 5226743.651475221 -27133.30301007871, 1561093.630951741 5218210.4991484 -27133.30301007871))"
5,5,172.5989131560953,-43.10360502019282,172.52776806474026,-43.177049940378936,14.521416834446141,27.18136809420035,29.688786840209538,"POLYGON Z ((1553695.043581021 5224975.315600035 -29688.78684020954, 1561619.825331092 5219415.577706401 -27181.36809420035, 1567363.035933242 5227601.879189937 -27181.36809420035, 1559438.254183171 5233161.617083571 -29688.78684020954, 1553695.043581021 5224975.315600035 -29688.78684020954))"
5,6,172.5101840625495,-43.049494814732384,172.43377762233786,-43.120008318753925,15.653412572533727,29.690359155209908,32.388535036218464,"POLYGON Z ((1546360.198451759 5231643.853912513 -32388.53503621846, 1553938.018224576 5225702.76862396 -29690.35915520991, 1560107.93681986 5233572.463950182 -29690.35915520991, 1552530.117047044 5239513.549238735 -32388.53503621846, 1546360.198451759 5231643.853912513 -32388.53503621846))"
5,7,172.42194190674599,-42.99658763744978,172.3390841689466,-43.06302188932684,15.482889755585902,32.377459368073566,35.04696531914319,"POLYGON Z ((1539027.095877966 5238427.689167888 -35046.96531914319, 1546184.846781395 5231974.756502682 -32377.45936807357, 1552880.773171228 5239402.041994835 -32377.45936807357, 1545723.0222678 5245854.974660041 -35046.96531914319, 1539027.095877966 5238427.689167888 -35046.96531914319))"
5,8,172.33304082710643,-42.94685856684403,172.23972464319635,-43.00528430322408,14.822396905879646,34.9654248907821,37.523661585087495,"POLYGON Z ((1531701.745160521 5245620.562062616 -37523.6615850875, 1538036.389826384 5238317.980192267 -34965.4248907821, 1545590.341048754 5244870.675891752 -34965.4248907821, 1539255.696382891 5252173.257762101 -37523.6615850875, 1531701.745160521 5245620.562062616 -37523.6615850875))"
5,9,172.2424385030795,-42.89748270300359,172.13921345652955,-42.9459933172786,16.27630017436574,37.35528596441705,40.15798267512191,"POLYGON Z ((1524528.231411812 5252860.180832778 -40157.98267512191, 1529777.095944398 5244823.122150252 -37355.28596441705, 1538149.718410465 5250291.137607501 -37355.28596441705, 1532900.853877879 5258328.196290027 -40157.98267512191, 1524528.231411812 5252860.180832778 -40157.98267512191))"
