along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),dip (deg),top_depth (km),bottom_depth (km),tile_geometry
2,2,172.77084124383316,-42.86477160023483,172.52248390797598,-43.06405260354728,17.859745242602273,28.585398331849543,37.78603751135558,"POLYGON Z ((1539974.558907734 5251151.862336449 -37786.03751135558, 1561118.873195677 5231961.598868189 -28585.39833184954, 1581280.734523019 5254176.444080727 -28585.39833184954, 1560136.420235076 5273366.707548987 -37786.03751135558, 1539974.558907734 5251151.862336449 -37786.03751135558))"
2,3,172.50672023140513,-42.73328345200061,172.2082742888097,-42.89044838828692,21.448201662036574,37.710359823576674,48.68015777238939,"POLYGON Z ((1518936.171729219 5273633.092450876 -48680.15777238939, 1535353.058046885 5251046.605858333 -37710.35982357668, 1559620.071119683 5268684.975298978 -37710.35982357668, 1543203.184802017 5291271.461891521 -48680.15777238939, 1518936.171729219 5273633.092450876 -48680.15777238939))"
3,0,173.53740085368065,-42.924125689400846,173.47874716779316,-43.19082409196993,6.3243055960840895,17.21313532046947,20.517813881782562,"POLYGON Z ((1609493.142994417 5222808.379946464 -20517.81388178256, 1638900.947428225 5217882.921796269 -17213.13532046947, 1643856.563897569 5247470.788657683 -17213.13532046947, 1614448.759463761 5252396.246807878 -20517.81388178256, 1609493.142994417 5222808.379946464 -20517.81388178256))"
3,1,173.30125807088584,-42.81700596762013,173.10619271198686,-43.04600030647906,12.882646508084699,19.734036895513658,26.422683128196667,"POLYGON Z ((1583897.653804262 5249647.921704916 -26422.68312819667, 1608649.133464413 5234071.456566537 -19734.03689551366, 1624627.801384224 5259462.048751604 -19734.03689551366, 1599876.321724073 5275038.513889983 -26422.68312819667, 1583897.653804262 5249647.921704916 -26422.68312819667))"
3,2,173.0371203417036,-42.67208319550846,172.7988294078058,-42.87743968810553,20.71428788770587,26.638253931790146,37.249497084902686,"POLYGON Z ((1562223.159090337 5270988.136931328 -37249.49708490269, 1583570.361680107 5252775.546222238 -26638.25393179015, 1603041.657660513 5275598.092812033 -26638.25393179015, 1581694.455070743 5293810.683521124 -37249.49708490269, 1562223.159090337 5270988.136931328 -37249.49708490269))"
3,3,172.78281007067184,-42.530976267766036,172.5108291640907,-42.71165146424922,24.96868372871912,37.77366319074933,50.43734827493871,"POLYGON Z ((1541670.794315581 5291232.882754135 -50437.3482749387, 1559942.515358434 5271089.017925839 -37773.66319074933, 1582163.150942328 5291244.497435088 -37773.66319074933, 1563891.429899475 5311388.362263384 -50437.3482749387, 1541670.794315581 5291232.882754135 -50437.3482749387))"
4,0,173.8311893113312,-42.7768831985742,173.68134816041115,-43.023546232960406,6.289472270588548,15.652063881375462,18.938614141398617,"POLYGON Z ((1628397.359883776 5248749.328251183 -18938.61414139862, 1655514.447025099 5236345.209082205 -15652.06388137546, 1667993.677413307 5263626.499537718 -15652.06388137546, 1640876.590271983 5276030.618706696 -18938.61414139862, 1628397.359883776 5248749.328251183 -18938.61414139862))"
4,1,173.56533272958896,-42.634695138920456,173.3581354441328,-42.857552680313056,12.809826478411049,18.321186654924976,24.972658757946263,"POLYGON Z ((1605217.836698165 5271608.971424117 -24972.65875794626, 1629258.386687709 5254941.341866708 -18321.18665492498, 1646351.439363028 5279595.500749922 -18321.18665492498, 1622310.889373485 5296263.130307331 -24972.65875794626, 1605217.836698165 5271608.971424117 -24972.65875794626))"
4,2,173.29747947605657,-42.4779475420109,173.0665730984692,-42.687412423538895,21.96069570677453,25.002677072142134,36.221791085022254,"POLYGON Z ((1583920.094953335 5291513.611704248 -36221.79108502225, 1605453.689242756 5273894.423364694 -25002.67707214213, 1624451.335131689 5297112.723274005 -25002.67707214213, 1602917.740842269 5314731.911613558 -36221.79108502225, 1583920.094953335 5291513.611704248 -36221.79108502225))"
4,3,173.04642435970817,-42.32647139161383,172.79982767372235,-42.52551971266094,27.40745382672078,37.002428641245494,50.81188704672015,"POLYGON Z ((1563922.040410246 5309844.851137166 -50811.88704672015, 1583559.301143683 5291853.829781097 -37002.4286412455, 1603825.040059729 5313973.952434163 -37002.4286412455, 1584187.779326292 5331964.973790231 -50811.88704672015, 1563922.040410246 5309844.851137166 -50811.88704672015))"
5,0,174.10336985615362,-42.60774495540762,173.9180452072324,-42.84078334309093,5.859146039607345,14.806365522214215,17.868863072549317,"POLYGON Z ((1649459.774437496 5271858.896256326 -17868.86307254932, 1675021.516395217 5256456.998423882 -14806.36552221422, 1690504.298463654 5282152.979810497 -14806.36552221422, 1664942.556505933 5297554.877642941 -17868.86307254932, 1649459.774437496 5271858.896256326 -17868.86307254932))"
5,1,173.83035416485424,-42.45292837188171,173.6128790188362,-42.67004890261108,12.18240449348142,17.271446329633093,23.602185005858438,"POLYGON Z ((1626803.696873459 5293293.021568607 -23602.18500585844, 1650221.302325574 5275642.596567989 -17271.44632963309, 1668278.358767807 5299599.698075517 -17271.44632963309, 1644860.753315693 5317250.123076134 -23602.18500585844, 1626803.696873459 5293293.021568607 -23602.18500585844))"
5,2,173.5598009433394,-42.28826279696674,173.3314050381548,-42.49881918325295,21.590785870529114,23.575112441297566,34.614363165970126,"POLYGON Z ((1605583.3451709 5312378.093119408 -34614.36316597013, 1627230.796073922 5294784.832681414 -23575.11244129757, 1646151.62361391 5318065.775213924 -23575.11244129757, 1624504.172710888 5335659.035651919 -34614.36316597013, 1605583.3451709 5312378.093119408 -34614.36316597013))"
5,3,173.3062822802558,-42.128095203376496,173.07543227564236,-42.336828206883446,28.00043000576314,35.31075967606132,49.39510535532553,"POLYGON Z ((1585788.308246363 5329687.011031676 -49395.10535532553, 1606214.068452147 5312822.268910825 -35310.75967606132, 1625314.646511981 5335955.965497842 -35310.75967606132, 1604888.886306197 5352820.707618693 -49395.10535532553, 1585788.308246363 5329687.011031676 -49395.10535532553))"
6,0,174.362333235749,-42.41767854484458,174.17465480384664,-42.64943002856333,5.972293920497519,14.06954108943835,17.190967222241735,"POLYGON Z ((1670922.339701657 5293157.775780501 -17190.96722224174, 1696287.260527618 5277445.440168308 -14069.54108943835, 1712085.34299524 5302948.784857705 -14069.54108943835, 1686720.42216928 5318661.120469898 -17190.96722224174, 1670922.339701657 5293157.775780501 -17190.96722224174))"
6,1,174.09059665473137,-42.27051754693451,173.86038761792582,-42.479924544996045,11.757023415608396,16.595584016734843,22.708436897579347,"POLYGON Z ((1648166.267617262 5315394.265080407 -22708.43689757935, 1670717.571976212 5296577.472012321 -16595.58401673484, 1689937.591396141 5319612.029822219 -16595.58401673484, 1667386.287037192 5338428.822890306 -22708.43689757935, 1648166.267617262 5315394.265080407 -22708.43689757935))"
6,2,173.8188777190444,-42.10066249475933,173.5864016745182,-42.30832049283018,20.507011631795063,22.712774464369,33.22243461105673,"POLYGON Z ((1626881.532928034 5333977.112044326 -33222.43461105673, 1648329.332288366 5315823.904443461 -22712.774464369, 1667710.753638066 5338722.823773102 -22712.774464369, 1646262.954277735 5356876.031373966 -33222.43461105673, 1626881.532928034 5333977.112044326 -33222.43461105673))"
6,3,173.56111293529906,-41.93356857279501,173.3345603316829,-42.14447849644766,27.45658144974801,33.642319732824255,47.474608939019525,"POLYGON Z ((1606952.221883232 5350875.89030908 -47474.60893901953, 1627644.742233375 5334128.13294055 -33642.31973282425, 1646518.421597035 5357447.314471594 -33642.31973282425, 1625825.901246893 5374195.071840123 -47474.60893901953, 1606952.221883232 5350875.89030908 -47474.60893901953))"
7,0,174.61870505183205,-42.2211707813998,174.44048644482237,-42.456731646973076,7.649140913971551,12.699985192802323,16.693179535236897,"POLYGON Z ((1692779.851874758 5313523.310768709 -16693.1795352369, 1718441.900268949 5298506.198158166 -12699.98519280232, 1733593.838717921 5324398.644184731 -12699.98519280232, 1707931.79032373 5339415.756795273 -16693.1795352369, 1692779.851874758 5313523.310768709 -16693.1795352369))"
7,1,174.35127701234236,-42.09136142645611,174.10563494119575,-42.29039803324474,11.941871659464622,16.101619841210965,22.30919653100001,"POLYGON Z ((1669813.119938674 5337544.030811873 -22309.19653100001, 1691149.098454441 5317388.584589696 -16101.61984121096, 1711750.397366578 5339196.530002614 -16101.61984121096, 1690414.418850811 5359351.976224791 -22309.19653100001, 1669813.119938674 5337544.030811873 -22309.19653100001))"
7,2,174.0797016254072,-41.921126864826796,173.8330564677146,-42.11904343238098,19.1945201102853,22.17977877650284,32.04306846884837,"POLYGON Z ((1648325.540545281 5356187.721201488 -32043.06846884837, 1668863.264849941 5336670.615964526 -22179.77877650284, 1689529.236515584 5358417.28502245 -22179.77877650284, 1668991.512210924 5377934.390259411 -32043.06846884837, 1648325.540545281 5356187.721201488 -32043.06846884837))"
7,3,173.81895960225765,-41.748633524683626,173.58357341369157,-41.95365366029961,26.406101777919872,32.25010085958273,45.59201785416002,"POLYGON Z ((1628120.438882871 5372872.313240449 -45592.01785416002, 1648365.306476736 5355204.868970926 -32250.10085958273, 1668090.824433676 5377808.053289301 -32250.10085958273, 1647845.956839811 5395475.497558824 -45592.01785416002, 1628120.438882871 5372872.313240449 -45592.01785416002))"
8,0,174.99464638953955,-42.10640805724371,174.80952587959604,-42.33884210131901,11.124309690507213,8.299731934696785,14.087880817646717,"POLYGON Z ((1724075.516479573 5326572.339381321 -14087.88081764672, 1749065.308941749 5311015.745756553 -8299.731934696785, 1764919.794207969 5336484.065232781 -8299.731934696785, 1739930.001745793 5352040.65885755 -14087.88081764672, 1724075.516479573 5326572.339381321 -14087.88081764672))"
8,1,174.72813659311467,-41.975038250723685,174.4826966074351,-42.17387641769812,11.367672644682743,13.522829857759529,19.435956503728008,"POLYGON Z ((1701188.915851812 5350166.290070868 -19435.95650372801, 1722459.925689364 5329854.24749117 -13522.82985775953, 1743178.412340394 5351550.890339571 -13522.82985775953, 1721907.402502841 5371862.932919269 -19435.95650372801, 1701188.915851812 5350166.290070868 -19435.95650372801))"
