along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),dip (deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry
40,21,175.7608544503597,-40.136857546072896,175.69001805338954,-40.208646510175626,22.815883119235913,32.25053656732509,36.12824780489046,14.504024793628172,"POLYGON Z ((1821757.600819318 5551399.884944562 -36128.24780489046, 1828932.905128286 5545613.835892595 -32250.53656732509, 1835210.1097094 5553398.224285195 -32250.53656732509, 1828034.805400432 5559184.273337161 -36128.24780489046, 1821757.600819318 5551399.884944562 -36128.24780489046))"
40,22,175.66487452251997,-40.10060846338005,175.59332820431035,-40.17196496192919,24.19946304076415,36.26983589703276,40.368980754047215,12.389748165911508,"POLYGON Z ((1813761.426223234 5555705.373527049 -40368.98075404722, 1820822.215997316 5549931.097883522 -36269.83589703276, 1827152.798144711 5557672.13978207 -36269.83589703276, 1820092.00837063 5563446.415425598 -40368.98075404722, 1813761.426223234 5555705.373527049 -40368.98075404722))"
40,23,175.56958437029363,-40.06502553703336,175.49655265475215,-40.13547189689937,24.6927877392959,40.40581653164443,44.58334362739229,10.167669801186598,"POLYGON Z ((1805750.729053388 5560077.594423895 -44583.34362739229, 1812694.764915867 5554218.530223453 -40405.81653164444, 1819143.496129949 5561861.42664618 -40405.81653164444, 1812199.46026747 5567720.490846621 -44583.34362739229, 1805750.729053388 5560077.594423895 -44583.34362739229))"
40,24,175.47345764921047,-40.03013121499259,175.3972910803095,-40.09857115108267,24.23783634983085,44.31819293351702,48.4234457350933,8.023254417537574,"POLYGON Z ((1797582.224452763 5564661.259116545 -48423.4457350933, 1804347.7783145 5558547.816520177 -44318.19293351702, 1811052.222956332 5565967.413682058 -44318.19293351702, 1804286.669094596 5572080.856278427 -48423.4457350933, 1797582.224452763 5564661.259116545 -48423.4457350933))"
41,0,178.003835856948,-40.83887403963809,177.97744135707217,-40.9265018282169,8.065212468362272,3.3637047240704585,4.766705786506651,7.54924722065967,"POLYGON Z ((2009639.989632674 5460212.58326749 -4766.705786506651, 2019150.435533431 5457458.857284828 -3363.704724070459, 2021931.670644731 5467064.310488903 -3363.704724070459, 2012421.224743974 5469818.036471565 -4766.705786506651, 2009639.989632674 5460212.58326749 -4766.705786506651))"
41,1,177.8984763579419,-40.802465762974826,177.86974705920935,-40.889675356106174,7.094345161102472,4.821789546485707,6.056824920334662,7.493060862118239,"POLYGON Z ((2000829.164691322 5465002.663381397 -6056.824920334661, 2010306.562976914 5462060.961601543 -4821.789546485707, 2013270.959787542 5471611.477375529 -4821.789546485707, 2003793.56150195 5474553.179155382 -6056.824920334661, 2000829.164691322 5465002.663381397 -6056.824920334661))"
41,2,177.79259211335722,-40.765444120305574,177.76243302237359,-40.852380244505625,5.976683817080645,6.090021844162792,7.131259241617138,7.48538313533828,"POLYGON Z ((1992022.895333816 5469757.633321934 -7131.259241617138, 2001487.48160041 5466701.91221484 -6090.021844162792, 2004559.903315781 5476218.225828993 -6090.021844162792, 1995095.317049187 5479273.946936088 -7131.259241617138, 1992022.895333816 5469757.633321934 -7131.259241617138))"
41,3,177.68494021747117,-40.72629497965687,177.65732492557157,-40.813723302234614,4.881486752616032,7.008184939137898,7.859134763730866,7.615168658045523,"POLYGON Z ((1983301.812176197 5474312.272445946 -7859.134763730866, 1992852.385304059 5471472.82930945 -7008.184939137898, 1995702.165036641 5481058.169964626 -7008.184939137898, 1986151.59190878 5483897.613101122 -7859.134763730866, 1983301.812176197 5474312.272445946 -7859.134763730866))"
41,4,177.57658290811676,-40.6861825623079,177.55339931796516,-40.77435810103944,3.993756635060172,7.900164990876067,8.596642705820082,7.782903771677695,"POLYGON Z ((1974643.923457561 5478769.108149761 -8596.642705820082, 1984310.851620503 5476306.301075487 -7900.164990876066, 1986779.653821687 5485996.761110565 -7900.164990876066, 1977112.725658745 5488459.568184839 -8596.642705820082, 1974643.923457561 5478769.108149761 -8596.642705820082))"
41,5,177.46789008927377,-40.645760159167644,177.44962261068935,-40.734608660711565,3.307133476221901,8.587431160164831,9.164314387285458,7.924473281341994,"POLYGON Z ((1966001.442935638 5483213.565203517 -9164.314387285458, 1975773.633385736 5481171.140284634 -8587.431160164831, 1977819.465347237 5490959.632077822 -8587.431160164831, 1968047.274897139 5493002.056996704 -9164.314387285458, 1966001.442935638 5483213.565203517 -9164.314387285458))"
